#    L    TT             EE             TE             PP             TP          
  3057    0.21661E+02    0.57339E+00   -0.10272E+01    0.22824E+05   -0.12212E+00
  3058    0.21600E+02    0.57149E+00   -0.10138E+01    0.22807E+05   -0.11354E+00
  3059    0.21538E+02    0.56966E+00   -0.10003E+01    0.22791E+05   -0.10475E+00
  3060    0.21476E+02    0.56792E+00   -0.98705E+00    0.22774E+05   -0.95774E-01
  3061    0.21414E+02    0.56625E+00   -0.97396E+00    0.22758E+05   -0.86602E-01
  3062    0.21352E+02    0.56467E+00   -0.96100E+00    0.22741E+05   -0.77243E-01
  3063    0.21289E+02    0.56315E+00   -0.94803E+00    0.22725E+05   -0.67698E-01
  3064    0.21225E+02    0.56173E+00   -0.93525E+00    0.22709E+05   -0.57971E-01
  3065    0.21161E+02    0.56036E+00   -0.92261E+00    0.22692E+05   -0.48066E-01
  3066    0.21097E+02    0.55909E+00   -0.91018E+00    0.22676E+05   -0.37986E-01
  3067    0.21032E+02    0.55788E+00   -0.89787E+00    0.22659E+05   -0.27735E-01
  3068    0.20968E+02    0.55677E+00   -0.88563E+00    0.22643E+05   -0.17315E-01
  3069    0.20902E+02    0.55571E+00   -0.87366E+00    0.22627E+05   -0.67299E-02
  3070    0.20836E+02    0.55472E+00   -0.86176E+00    0.22610E+05    0.40167E-02
  3071    0.20769E+02    0.55381E+00   -0.84998E+00    0.22594E+05    0.14922E-01
  3072    0.20703E+02    0.55297E+00   -0.83850E+00    0.22578E+05    0.25982E-01
  3073    0.20636E+02    0.55220E+00   -0.82707E+00    0.22562E+05    0.37194E-01
  3074    0.20570E+02    0.55150E+00   -0.81585E+00    0.22545E+05    0.48554E-01
  3075    0.20502E+02    0.55087E+00   -0.80469E+00    0.22529E+05    0.60059E-01
  3076    0.20436E+02    0.55031E+00   -0.79382E+00    0.22513E+05    0.71706E-01
  3077    0.20367E+02    0.54982E+00   -0.78309E+00    0.22497E+05    0.83492E-01
  3078    0.20300E+02    0.54939E+00   -0.77249E+00    0.22481E+05    0.95412E-01
  3079    0.20232E+02    0.54903E+00   -0.76211E+00    0.22464E+05    0.10746E+00
  3080    0.20164E+02    0.54873E+00   -0.75194E+00    0.22448E+05    0.11965E+00
  3081    0.20096E+02    0.54849E+00   -0.74187E+00    0.22432E+05    0.13195E+00
  3082    0.20027E+02    0.54832E+00   -0.73205E+00    0.22416E+05    0.14438E+00
  3083    0.19958E+02    0.54822E+00   -0.72239E+00    0.22400E+05    0.15692E+00
  3084    0.19890E+02    0.54817E+00   -0.71289E+00    0.22384E+05    0.16959E+00
  3085    0.19820E+02    0.54818E+00   -0.70362E+00    0.22368E+05    0.18236E+00
  3086    0.19751E+02    0.54824E+00   -0.69452E+00    0.22352E+05    0.19524E+00
  3087    0.19682E+02    0.54837E+00   -0.68563E+00    0.22336E+05    0.20823E+00
  3088    0.19613E+02    0.54855E+00   -0.67692E+00    0.22320E+05    0.22131E+00
  3089    0.19543E+02    0.54880E+00   -0.66843E+00    0.22304E+05    0.23450E+00
  3090    0.19473E+02    0.54909E+00   -0.66012E+00    0.22288E+05    0.24778E+00
  3091    0.19405E+02    0.54943E+00   -0.65202E+00    0.22272E+05    0.26116E+00
  3092    0.19334E+02    0.54983E+00   -0.64411E+00    0.22256E+05    0.27462E+00
  3093    0.19265E+02    0.55028E+00   -0.63641E+00    0.22240E+05    0.28816E+00
  3094    0.19195E+02    0.55078E+00   -0.62890E+00    0.22224E+05    0.30179E+00
  3095    0.19125E+02    0.55133E+00   -0.62161E+00    0.22208E+05    0.31550E+00
  3096    0.19055E+02    0.55192E+00   -0.61451E+00    0.22192E+05    0.32928E+00
  3097    0.18986E+02    0.55256E+00   -0.60762E+00    0.22176E+05    0.34314E+00
  3098    0.18916E+02    0.55325E+00   -0.60094E+00    0.22160E+05    0.35706E+00
  3099    0.18846E+02    0.55398E+00   -0.59447E+00    0.22144E+05    0.37105E+00
  3100    0.18777E+02    0.55476E+00   -0.58820E+00    0.22129E+05    0.38510E+00
  3101    0.18707E+02    0.55557E+00   -0.58214E+00    0.22113E+05    0.39921E+00
  3102    0.18638E+02    0.55644E+00   -0.57630E+00    0.22097E+05    0.41337E+00
  3103    0.18569E+02    0.55733E+00   -0.57066E+00    0.22081E+05    0.42759E+00
  3104    0.18500E+02    0.55827E+00   -0.56524E+00    0.22066E+05    0.44186E+00
  3105    0.18430E+02    0.55924E+00   -0.56002E+00    0.22050E+05    0.45617E+00
  3106    0.18361E+02    0.56025E+00   -0.55501E+00    0.22034E+05    0.47053E+00
  3107    0.18293E+02    0.56129E+00   -0.55021E+00    0.22018E+05    0.48493E+00
  3108    0.18224E+02    0.56238E+00   -0.54562E+00    0.22003E+05    0.49937E+00
  3109    0.18155E+02    0.56348E+00   -0.54124E+00    0.21987E+05    0.51385E+00
  3110    0.18087E+02    0.56462E+00   -0.53707E+00    0.21971E+05    0.52836E+00
  3111    0.18019E+02    0.56579E+00   -0.53310E+00    0.21956E+05    0.54291E+00
  3112    0.17951E+02    0.56698E+00   -0.52935E+00    0.21940E+05    0.55748E+00
  3113    0.17883E+02    0.56820E+00   -0.52581E+00    0.21924E+05    0.57208E+00
  3114    0.17815E+02    0.56944E+00   -0.52248E+00    0.21909E+05    0.58670E+00
  3115    0.17747E+02    0.57071E+00   -0.51934E+00    0.21893E+05    0.60134E+00
  3116    0.17682E+02    0.57201E+00   -0.51640E+00    0.21878E+05    0.61599E+00
  3117    0.17615E+02    0.57333E+00   -0.51368E+00    0.21862E+05    0.63067E+00
  3118    0.17548E+02    0.57466E+00   -0.51116E+00    0.21846E+05    0.64535E+00
  3119    0.17482E+02    0.57601E+00   -0.50885E+00    0.21831E+05    0.66004E+00
  3120    0.17416E+02    0.57739E+00   -0.50674E+00    0.21815E+05    0.67474E+00
  3121    0.17350E+02    0.57877E+00   -0.50483E+00    0.21800E+05    0.68945E+00
  3122    0.17287E+02    0.58018E+00   -0.50311E+00    0.21784E+05    0.70415E+00
  3123    0.17222E+02    0.58158E+00   -0.50160E+00    0.21769E+05    0.71886E+00
  3124    0.17158E+02    0.58301E+00   -0.50027E+00    0.21754E+05    0.73356E+00
  3125    0.17092E+02    0.58445E+00   -0.49915E+00    0.21738E+05    0.74825E+00
  3126    0.17028E+02    0.58590E+00   -0.49822E+00    0.21723E+05    0.76293E+00
  3127    0.16965E+02    0.58736E+00   -0.49749E+00    0.21707E+05    0.77760E+00
  3128    0.16901E+02    0.58882E+00   -0.49694E+00    0.21692E+05    0.79225E+00
  3129    0.16839E+02    0.59028E+00   -0.49658E+00    0.21677E+05    0.80689E+00
  3130    0.16776E+02    0.59176E+00   -0.49642E+00    0.21661E+05    0.82150E+00
  3131    0.16714E+02    0.59324E+00   -0.49644E+00    0.21646E+05    0.83610E+00
  3132    0.16652E+02    0.59472E+00   -0.49664E+00    0.21631E+05    0.85066E+00
  3133    0.16591E+02    0.59620E+00   -0.49702E+00    0.21615E+05    0.86520E+00
  3134    0.16531E+02    0.59768E+00   -0.49758E+00    0.21600E+05    0.87970E+00
  3135    0.16471E+02    0.59917E+00   -0.49833E+00    0.21585E+05    0.89417E+00
  3136    0.16410E+02    0.60066E+00   -0.49926E+00    0.21569E+05    0.90861E+00
  3137    0.16351E+02    0.60213E+00   -0.50035E+00    0.21554E+05    0.92300E+00
  3138    0.16292E+02    0.60360E+00   -0.50161E+00    0.21539E+05    0.93735E+00
  3139    0.16234E+02    0.60506E+00   -0.50305E+00    0.21524E+05    0.95165E+00
  3140    0.16176E+02    0.60652E+00   -0.50466E+00    0.21508E+05    0.96591E+00
  3141    0.16118E+02    0.60798E+00   -0.50643E+00    0.21493E+05    0.98012E+00
  3142    0.16061E+02    0.60941E+00   -0.50836E+00    0.21478E+05    0.99427E+00
  3143    0.16006E+02    0.61085E+00   -0.51046E+00    0.21463E+05    0.10084E+01
  3144    0.15949E+02    0.61227E+00   -0.51271E+00    0.21448E+05    0.10224E+01
  3145    0.15894E+02    0.61369E+00   -0.51512E+00    0.21433E+05    0.10364E+01
  3146    0.15839E+02    0.61507E+00   -0.51769E+00    0.21418E+05    0.10503E+01
  3147    0.15784E+02    0.61646E+00   -0.52040E+00    0.21402E+05    0.10641E+01
  3148    0.15731E+02    0.61782E+00   -0.52326E+00    0.21387E+05    0.10779E+01
  3149    0.15677E+02    0.61917E+00   -0.52627E+00    0.21372E+05    0.10916E+01
  3150    0.15624E+02    0.62051E+00   -0.52942E+00    0.21357E+05    0.11052E+01
  3151    0.15572E+02    0.62183E+00   -0.53272E+00    0.21342E+05    0.11188E+01
  3152    0.15521E+02    0.62312E+00   -0.53615E+00    0.21327E+05    0.11322E+01
  3153    0.15469E+02    0.62440E+00   -0.53972E+00    0.21312E+05    0.11456E+01
  3154    0.15419E+02    0.62565E+00   -0.54341E+00    0.21297E+05    0.11589E+01
  3155    0.15368E+02    0.62689E+00   -0.54724E+00    0.21282E+05    0.11721E+01
  3156    0.15319E+02    0.62810E+00   -0.55120E+00    0.21267E+05    0.11853E+01
  3157    0.15270E+02    0.62929E+00   -0.55527E+00    0.21252E+05    0.11983E+01
  3158    0.15221E+02    0.63045E+00   -0.55945E+00    0.21237E+05    0.12113E+01
  3159    0.15173E+02    0.63158E+00   -0.56376E+00    0.21222E+05    0.12241E+01
  3160    0.15126E+02    0.63269E+00   -0.56818E+00    0.21207E+05    0.12369E+01
  3161    0.15079E+02    0.63378E+00   -0.57271E+00    0.21193E+05    0.12495E+01
  3162    0.15033E+02    0.63484E+00   -0.57734E+00    0.21178E+05    0.12621E+01
  3163    0.14987E+02    0.63586E+00   -0.58207E+00    0.21163E+05    0.12746E+01
  3164    0.14942E+02    0.63686E+00   -0.58690E+00    0.21148E+05    0.12869E+01
  3165    0.14897E+02    0.63782E+00   -0.59183E+00    0.21133E+05    0.12992E+01
  3166    0.14853E+02    0.63876E+00   -0.59685E+00    0.21118E+05    0.13113E+01
  3167    0.14810E+02    0.63965E+00   -0.60195E+00    0.21103E+05    0.13234E+01
  3168    0.14768E+02    0.64053E+00   -0.60714E+00    0.21089E+05    0.13353E+01
  3169    0.14726E+02    0.64137E+00   -0.61242E+00    0.21074E+05    0.13471E+01
  3170    0.14684E+02    0.64217E+00   -0.61778E+00    0.21059E+05    0.13589E+01
  3171    0.14642E+02    0.64293E+00   -0.62320E+00    0.21044E+05    0.13705E+01
  3172    0.14604E+02    0.64367E+00   -0.62870E+00    0.21030E+05    0.13819E+01
  3173    0.14563E+02    0.64437E+00   -0.63427E+00    0.21015E+05    0.13933E+01
  3174    0.14524E+02    0.64502E+00   -0.63990E+00    0.21000E+05    0.14046E+01
  3175    0.14486E+02    0.64564E+00   -0.64558E+00    0.20986E+05    0.14157E+01
  3176    0.14448E+02    0.64623E+00   -0.65132E+00    0.20971E+05    0.14267E+01
  3177    0.14411E+02    0.64677E+00   -0.65711E+00    0.20956E+05    0.14375E+01
  3178    0.14375E+02    0.64728E+00   -0.66296E+00    0.20942E+05    0.14483E+01
  3179    0.14337E+02    0.64774E+00   -0.66887E+00    0.20927E+05    0.14589E+01
  3180    0.14301E+02    0.64817E+00   -0.67486E+00    0.20912E+05    0.14694E+01
  3181    0.14266E+02    0.64856E+00   -0.68083E+00    0.20898E+05    0.14797E+01
  3182    0.14232E+02    0.64890E+00   -0.68682E+00    0.20883E+05    0.14900E+01
  3183    0.14198E+02    0.64921E+00   -0.69291E+00    0.20868E+05    0.15000E+01
  3184    0.14164E+02    0.64948E+00   -0.69902E+00    0.20854E+05    0.15100E+01
  3185    0.14132E+02    0.64970E+00   -0.70507E+00    0.20839E+05    0.15198E+01
  3186    0.14099E+02    0.64990E+00   -0.71121E+00    0.20825E+05    0.15294E+01
  3187    0.14068E+02    0.65003E+00   -0.71738E+00    0.20810E+05    0.15390E+01
  3188    0.14036E+02    0.65011E+00   -0.72356E+00    0.20796E+05    0.15483E+01
  3189    0.14006E+02    0.65016E+00   -0.72977E+00    0.20781E+05    0.15576E+01
  3190    0.13976E+02    0.65017E+00   -0.73591E+00    0.20767E+05    0.15666E+01
  3191    0.13946E+02    0.65013E+00   -0.74215E+00    0.20752E+05    0.15756E+01
  3192    0.13917E+02    0.65005E+00   -0.74834E+00    0.20738E+05    0.15843E+01
  3193    0.13888E+02    0.64992E+00   -0.75455E+00    0.20723E+05    0.15929E+01
  3194    0.13861E+02    0.64975E+00   -0.76077E+00    0.20709E+05    0.16014E+01
  3195    0.13834E+02    0.64954E+00   -0.76701E+00    0.20695E+05    0.16097E+01
  3196    0.13807E+02    0.64928E+00   -0.77320E+00    0.20680E+05    0.16178E+01
  3197    0.13781E+02    0.64897E+00   -0.77926E+00    0.20666E+05    0.16258E+01
  3198    0.13754E+02    0.64863E+00   -0.78549E+00    0.20652E+05    0.16336E+01
  3199    0.13730E+02    0.64823E+00   -0.79166E+00    0.20637E+05    0.16413E+01
  3200    0.13705E+02    0.64780E+00   -0.79770E+00    0.20623E+05    0.16488E+01
  3201    0.13681E+02    0.64732E+00   -0.80390E+00    0.20608E+05    0.16561E+01
  3202    0.13657E+02    0.64678E+00   -0.80998E+00    0.20594E+05    0.16632E+01
  3203    0.13634E+02    0.64621E+00   -0.81600E+00    0.20580E+05    0.16702E+01
  3204    0.13611E+02    0.64559E+00   -0.82212E+00    0.20566E+05    0.16770E+01
  3205    0.13589E+02    0.64492E+00   -0.82810E+00    0.20551E+05    0.16836E+01
  3206    0.13567E+02    0.64421E+00   -0.83395E+00    0.20537E+05    0.16901E+01
  3207    0.13546E+02    0.64345E+00   -0.83997E+00    0.20523E+05    0.16964E+01
  3208    0.13525E+02    0.64264E+00   -0.84578E+00    0.20509E+05    0.17025E+01
  3209    0.13504E+02    0.64180E+00   -0.85160E+00    0.20494E+05    0.17085E+01
  3210    0.13484E+02    0.64090E+00   -0.85737E+00    0.20480E+05    0.17143E+01
  3211    0.13465E+02    0.63997E+00   -0.86323E+00    0.20466E+05    0.17199E+01
  3212    0.13445E+02    0.63899E+00   -0.86873E+00    0.20452E+05    0.17253E+01
  3213    0.13427E+02    0.63797E+00   -0.87432E+00    0.20438E+05    0.17306E+01
  3214    0.13409E+02    0.63690E+00   -0.87985E+00    0.20424E+05    0.17357E+01
  3215    0.13390E+02    0.63578E+00   -0.88532E+00    0.20409E+05    0.17407E+01
  3216    0.13373E+02    0.63463E+00   -0.89065E+00    0.20395E+05    0.17455E+01
  3217    0.13356E+02    0.63342E+00   -0.89600E+00    0.20381E+05    0.17501E+01
  3218    0.13339E+02    0.63218E+00   -0.90121E+00    0.20367E+05    0.17545E+01
  3219    0.13323E+02    0.63090E+00   -0.90644E+00    0.20353E+05    0.17588E+01
  3220    0.13307E+02    0.62957E+00   -0.91153E+00    0.20339E+05    0.17629E+01
  3221    0.13291E+02    0.62819E+00   -0.91648E+00    0.20325E+05    0.17668E+01
  3222    0.13277E+02    0.62678E+00   -0.92145E+00    0.20311E+05    0.17706E+01
  3223    0.13262E+02    0.62533E+00   -0.92627E+00    0.20297E+05    0.17741E+01
  3224    0.13247E+02    0.62383E+00   -0.93104E+00    0.20283E+05    0.17776E+01
  3225    0.13232E+02    0.62229E+00   -0.93574E+00    0.20269E+05    0.17808E+01
  3226    0.13219E+02    0.62072E+00   -0.94030E+00    0.20255E+05    0.17839E+01
  3227    0.13205E+02    0.61911E+00   -0.94480E+00    0.20241E+05    0.17868E+01
  3228    0.13191E+02    0.61745E+00   -0.94923E+00    0.20227E+05    0.17896E+01
  3229    0.13178E+02    0.61576E+00   -0.95353E+00    0.20213E+05    0.17921E+01
  3230    0.13166E+02    0.61402E+00   -0.95769E+00    0.20199E+05    0.17945E+01
  3231    0.13153E+02    0.61225E+00   -0.96177E+00    0.20185E+05    0.17968E+01
  3232    0.13141E+02    0.61044E+00   -0.96580E+00    0.20171E+05    0.17989E+01
  3233    0.13129E+02    0.60860E+00   -0.96968E+00    0.20157E+05    0.18008E+01
  3234    0.13116E+02    0.60671E+00   -0.97350E+00    0.20143E+05    0.18025E+01
  3235    0.13104E+02    0.60478E+00   -0.97710E+00    0.20130E+05    0.18040E+01
  3236    0.13095E+02    0.60282E+00   -0.98071E+00    0.20116E+05    0.18054E+01
  3237    0.13084E+02    0.60083E+00   -0.98418E+00    0.20102E+05    0.18067E+01
  3238    0.13073E+02    0.59880E+00   -0.98750E+00    0.20088E+05    0.18077E+01
  3239    0.13062E+02    0.59674E+00   -0.99068E+00    0.20074E+05    0.18086E+01
  3240    0.13052E+02    0.59464E+00   -0.99372E+00    0.20060E+05    0.18093E+01
  3241    0.13042E+02    0.59251E+00   -0.99677E+00    0.20047E+05    0.18099E+01
  3242    0.13032E+02    0.59034E+00   -0.99967E+00    0.20033E+05    0.18103E+01
  3243    0.13022E+02    0.58815E+00   -0.10024E+01    0.20019E+05    0.18105E+01
  3244    0.13012E+02    0.58592E+00   -0.10050E+01    0.20005E+05    0.18105E+01
  3245    0.13004E+02    0.58368E+00   -0.10076E+01    0.19992E+05    0.18104E+01
  3246    0.12996E+02    0.58138E+00   -0.10099E+01    0.19978E+05    0.18101E+01
  3247    0.12986E+02    0.57907E+00   -0.10122E+01    0.19964E+05    0.18096E+01
  3248    0.12977E+02    0.57672E+00   -0.10143E+01    0.19951E+05    0.18090E+01
  3249    0.12966E+02    0.57434E+00   -0.10164E+01    0.19937E+05    0.18082E+01
  3250    0.12957E+02    0.57193E+00   -0.10183E+01    0.19923E+05    0.18072E+01
  3251    0.12948E+02    0.56951E+00   -0.10200E+01    0.19910E+05    0.18061E+01
  3252    0.12939E+02    0.56705E+00   -0.10216E+01    0.19896E+05    0.18048E+01
  3253    0.12930E+02    0.56456E+00   -0.10231E+01    0.19882E+05    0.18033E+01
  3254    0.12922E+02    0.56205E+00   -0.10245E+01    0.19869E+05    0.18017E+01
  3255    0.12913E+02    0.55952E+00   -0.10258E+01    0.19855E+05    0.17999E+01
  3256    0.12905E+02    0.55697E+00   -0.10269E+01    0.19842E+05    0.17979E+01
  3257    0.12898E+02    0.55439E+00   -0.10278E+01    0.19828E+05    0.17958E+01
  3258    0.12889E+02    0.55178E+00   -0.10287E+01    0.19814E+05    0.17935E+01
  3259    0.12880E+02    0.54917E+00   -0.10294E+01    0.19801E+05    0.17910E+01
  3260    0.12872E+02    0.54652E+00   -0.10300E+01    0.19787E+05    0.17884E+01
  3261    0.12864E+02    0.54386E+00   -0.10304E+01    0.19774E+05    0.17857E+01
  3262    0.12856E+02    0.54118E+00   -0.10308E+01    0.19760E+05    0.17828E+01
  3263    0.12847E+02    0.53848E+00   -0.10310E+01    0.19747E+05    0.17797E+01
  3264    0.12839E+02    0.53575E+00   -0.10310E+01    0.19733E+05    0.17765E+01
  3265    0.12831E+02    0.53302E+00   -0.10309E+01    0.19720E+05    0.17731E+01
  3266    0.12823E+02    0.53027E+00   -0.10307E+01    0.19706E+05    0.17696E+01
  3267    0.12815E+02    0.52750E+00   -0.10303E+01    0.19693E+05    0.17659E+01
  3268    0.12806E+02    0.52472E+00   -0.10298E+01    0.19680E+05    0.17621E+01
  3269    0.12798E+02    0.52192E+00   -0.10293E+01    0.19666E+05    0.17581E+01
  3270    0.12789E+02    0.51911E+00   -0.10285E+01    0.19653E+05    0.17540E+01
  3271    0.12780E+02    0.51629E+00   -0.10277E+01    0.19639E+05    0.17498E+01
  3272    0.12771E+02    0.51347E+00   -0.10266E+01    0.19626E+05    0.17454E+01
  3273    0.12763E+02    0.51063E+00   -0.10254E+01    0.19613E+05    0.17409E+01
  3274    0.12754E+02    0.50778E+00   -0.10241E+01    0.19599E+05    0.17362E+01
  3275    0.12745E+02    0.50492E+00   -0.10227E+01    0.19586E+05    0.17314E+01
  3276    0.12736E+02    0.50205E+00   -0.10212E+01    0.19573E+05    0.17264E+01
  3277    0.12727E+02    0.49918E+00   -0.10195E+01    0.19559E+05    0.17214E+01
  3278    0.12717E+02    0.49631E+00   -0.10177E+01    0.19546E+05    0.17161E+01
  3279    0.12707E+02    0.49342E+00   -0.10158E+01    0.19533E+05    0.17108E+01
  3280    0.12698E+02    0.49052E+00   -0.10137E+01    0.19519E+05    0.17053E+01
  3281    0.12688E+02    0.48762E+00   -0.10116E+01    0.19506E+05    0.16997E+01
  3282    0.12678E+02    0.48473E+00   -0.10093E+01    0.19493E+05    0.16939E+01
  3283    0.12668E+02    0.48182E+00   -0.10069E+01    0.19480E+05    0.16881E+01
  3284    0.12658E+02    0.47892E+00   -0.10044E+01    0.19466E+05    0.16821E+01
  3285    0.12647E+02    0.47601E+00   -0.10017E+01    0.19453E+05    0.16760E+01
  3286    0.12637E+02    0.47310E+00   -0.99879E+00    0.19440E+05    0.16697E+01
  3287    0.12626E+02    0.47019E+00   -0.99594E+00    0.19427E+05    0.16633E+01
  3288    0.12615E+02    0.46729E+00   -0.99287E+00    0.19414E+05    0.16568E+01
  3289    0.12604E+02    0.46438E+00   -0.98971E+00    0.19400E+05    0.16502E+01
  3290    0.12592E+02    0.46148E+00   -0.98639E+00    0.19387E+05    0.16435E+01
  3291    0.12581E+02    0.45859E+00   -0.98307E+00    0.19374E+05    0.16366E+01
  3292    0.12569E+02    0.45570E+00   -0.97951E+00    0.19361E+05    0.16297E+01
  3293    0.12557E+02    0.45280E+00   -0.97586E+00    0.19348E+05    0.16226E+01
  3294    0.12545E+02    0.44992E+00   -0.97213E+00    0.19335E+05    0.16154E+01
  3295    0.12533E+02    0.44705E+00   -0.96824E+00    0.19322E+05    0.16081E+01
  3296    0.12520E+02    0.44417E+00   -0.96427E+00    0.19309E+05    0.16007E+01
  3297    0.12506E+02    0.44131E+00   -0.96028E+00    0.19296E+05    0.15931E+01
