#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    61    0.16087E+04   -0.23407E+01    0.10970E-04    0.70934E-03    0.23741E-05   -0.23407E+01    0.20924E+00   -0.26534E-08    0.11697E-08   -0.28265E-12    0.10970E-04   -0.26534E-08    0.31753E-10    0.28454E-08    0.63587E-10    0.70934E-03    0.11697E-08    0.28454E-08    0.26327E-05    0.10829E-06    0.23741E-05   -0.28265E-12    0.63587E-10    0.10829E-06    0.48279E-07
    62    0.16307E+04   -0.26659E+01    0.10595E-04    0.69637E-03    0.22573E-05   -0.26659E+01    0.21959E+00   -0.18704E-08    0.88178E-09   -0.83722E-13    0.10595E-04   -0.18704E-08    0.30576E-10    0.27928E-08    0.62372E-10    0.69637E-03    0.88178E-09    0.27928E-08    0.26646E-05    0.10971E-06    0.22573E-05   -0.83722E-13    0.62372E-10    0.10971E-06    0.48966E-07
    63    0.16529E+04   -0.30048E+01    0.10235E-04    0.68376E-03    0.21455E-05   -0.30048E+01    0.23022E+00   -0.11837E-08    0.70656E-09    0.13628E-12    0.10235E-04   -0.11837E-08    0.29454E-10    0.27417E-08    0.61203E-10    0.68376E-03    0.70656E-09    0.27417E-08    0.26960E-05    0.11114E-06    0.21455E-05    0.13628E-12    0.61203E-10    0.11114E-06    0.49653E-07
    64    0.16754E+04   -0.33586E+01    0.98865E-05    0.67148E-03    0.20389E-05   -0.33586E+01    0.24115E+00   -0.61750E-09    0.61167E-09    0.35658E-12    0.98865E-05   -0.61750E-09    0.28387E-10    0.26920E-08    0.60078E-10    0.67148E-03    0.61167E-09    0.26920E-08    0.27270E-05    0.11257E-06    0.20389E-05    0.35658E-12    0.60078E-10    0.11257E-06    0.50340E-07
    65    0.16980E+04   -0.37282E+01    0.95503E-05    0.65951E-03    0.19376E-05   -0.37282E+01    0.25235E+00   -0.19598E-09    0.56476E-09    0.55639E-12    0.95503E-05   -0.19598E-09    0.27369E-10    0.26437E-08    0.58993E-10    0.65951E-03    0.56476E-09    0.26437E-08    0.27576E-05    0.11400E-06    0.19376E-05    0.55639E-12    0.58993E-10    0.11400E-06    0.51027E-07
    66    0.17209E+04   -0.41116E+01    0.92254E-05    0.64785E-03    0.18414E-05   -0.41116E+01    0.26374E+00    0.59206E-10    0.53738E-09    0.71683E-12    0.92254E-05    0.59206E-10    0.26399E-10    0.25967E-08    0.57947E-10    0.64785E-03    0.53738E-09    0.25967E-08    0.27877E-05    0.11544E-06    0.18414E-05    0.71683E-12    0.57947E-10    0.11544E-06    0.51715E-07
    67    0.17440E+04   -0.45061E+01    0.89123E-05    0.63648E-03    0.17503E-05   -0.45061E+01    0.27534E+00    0.13633E-09    0.51665E-09    0.82662E-12    0.89123E-05    0.13633E-09    0.25473E-10    0.25509E-08    0.56938E-10    0.63648E-03    0.51665E-09    0.25509E-08    0.28174E-05    0.11688E-06    0.17503E-05    0.82662E-12    0.56938E-10    0.11688E-06    0.52404E-07
    68    0.17675E+04   -0.49099E+01    0.86122E-05    0.62538E-03    0.16638E-05   -0.49099E+01    0.28718E+00    0.26161E-10    0.49360E-09    0.87641E-12    0.86122E-05    0.26161E-10    0.24589E-10    0.25063E-08    0.55965E-10    0.62538E-03    0.49360E-09    0.25063E-08    0.28467E-05    0.11832E-06    0.16638E-05    0.87641E-12    0.55965E-10    0.11832E-06    0.53093E-07
    69    0.17912E+04   -0.53210E+01    0.83257E-05    0.61454E-03    0.15817E-05   -0.53210E+01    0.29922E+00   -0.28052E-09    0.45925E-09    0.85683E-12    0.83257E-05   -0.28052E-09    0.23746E-10    0.24628E-08    0.55025E-10    0.61454E-03    0.45925E-09    0.24628E-08    0.28755E-05    0.11976E-06    0.15817E-05    0.85683E-12    0.55025E-10    0.11976E-06    0.53782E-07
    70    0.18151E+04   -0.57411E+01    0.80540E-05    0.60395E-03    0.15036E-05   -0.57411E+01    0.31150E+00   -0.79296E-09    0.40463E-09    0.75852E-12    0.80540E-05   -0.79296E-09    0.22939E-10    0.24205E-08    0.54116E-10    0.60395E-03    0.40463E-09    0.24205E-08    0.29040E-05    0.12121E-06    0.15036E-05    0.75852E-12    0.54116E-10    0.12121E-06    0.54471E-07
    71    0.18393E+04   -0.61724E+01    0.77975E-05    0.59358E-03    0.14293E-05   -0.61724E+01    0.32402E+00   -0.14944E-08    0.32418E-09    0.57788E-12    0.77975E-05   -0.14944E-08    0.22168E-10    0.23792E-08    0.53237E-10    0.59358E-03    0.32418E-09    0.23792E-08    0.29322E-05    0.12266E-06    0.14293E-05    0.57788E-12    0.53237E-10    0.12266E-06    0.55161E-07
    72    0.18636E+04   -0.66164E+01    0.75549E-05    0.58342E-03    0.13582E-05   -0.66164E+01    0.33674E+00   -0.22640E-08    0.22599E-09    0.33445E-12    0.75549E-05   -0.22640E-08    0.21430E-10    0.23388E-08    0.52387E-10    0.58342E-03    0.22599E-09    0.23388E-08    0.29599E-05    0.12411E-06    0.13582E-05    0.33445E-12    0.52387E-10    0.12411E-06    0.55851E-07
    73    0.18880E+04   -0.70737E+01    0.73248E-05    0.57348E-03    0.12902E-05   -0.70737E+01    0.34963E+00   -0.29551E-08    0.12157E-09    0.53532E-13    0.73248E-05   -0.29551E-08    0.20724E-10    0.22995E-08    0.51564E-10    0.57348E-03    0.12157E-09    0.22995E-08    0.29873E-05    0.12557E-06    0.12902E-05    0.53532E-13    0.51564E-10    0.12557E-06    0.56540E-07
    74    0.19127E+04   -0.75436E+01    0.71056E-05    0.56372E-03    0.12248E-05   -0.75436E+01    0.36269E+00   -0.34209E-08    0.22447E-10   -0.23956E-12    0.71056E-05   -0.34209E-08    0.20048E-10    0.22610E-08    0.50767E-10    0.56372E-03    0.22447E-10    0.22610E-08    0.30143E-05    0.12702E-06    0.12248E-05   -0.23956E-12    0.50767E-10    0.12702E-06    0.57230E-07
    75    0.19376E+04   -0.80247E+01    0.68956E-05    0.55415E-03    0.11616E-05   -0.80247E+01    0.37591E+00   -0.35146E-08   -0.59875E-10   -0.51953E-12    0.68956E-05   -0.35146E-08    0.19401E-10    0.22235E-08    0.49994E-10    0.55415E-03   -0.59875E-10    0.22235E-08    0.30410E-05    0.12848E-06    0.11616E-05   -0.51953E-12    0.49994E-10    0.12848E-06    0.57918E-07
    76    0.19629E+04   -0.85165E+01    0.66934E-05    0.54475E-03    0.11002E-05   -0.85165E+01    0.38931E+00   -0.31418E-08   -0.11644E-09   -0.76273E-12    0.66934E-05   -0.31418E-08    0.18779E-10    0.21868E-08    0.49245E-10    0.54475E-03   -0.11644E-09    0.21868E-08    0.30673E-05    0.12994E-06    0.11002E-05   -0.76273E-12    0.49245E-10    0.12994E-06    0.58606E-07
    77    0.19884E+04   -0.90186E+01    0.64984E-05    0.53551E-03    0.10408E-05   -0.90186E+01    0.40287E+00   -0.24177E-08   -0.14857E-09   -0.95224E-12    0.64984E-05   -0.24177E-08    0.18184E-10    0.21509E-08    0.48518E-10    0.53551E-03   -0.14857E-09    0.21509E-08    0.30933E-05    0.13140E-06    0.10408E-05   -0.95224E-12    0.48518E-10    0.13140E-06    0.59293E-07
    78    0.20144E+04   -0.95326E+01    0.63098E-05    0.52645E-03    0.98319E-06   -0.95326E+01    0.41663E+00   -0.15096E-08   -0.16011E-09   -0.10728E-11    0.63098E-05   -0.15096E-08    0.17612E-10    0.21158E-08    0.47813E-10    0.52645E-03   -0.16011E-09    0.21158E-08    0.31189E-05    0.13286E-06    0.98319E-06   -0.10728E-11    0.47813E-10    0.13286E-06    0.59980E-07
    79    0.20405E+04   -0.10055E+02    0.61272E-05    0.51754E-03    0.92749E-06   -0.10055E+02    0.43051E+00   -0.58504E-09   -0.15495E-09   -0.11091E-11    0.61272E-05   -0.58504E-09    0.17064E-10    0.20815E-08    0.47128E-10    0.51754E-03   -0.15495E-09    0.20815E-08    0.31443E-05    0.13433E-06    0.92749E-06   -0.11091E-11    0.47128E-10    0.13433E-06    0.60666E-07
    80    0.20668E+04   -0.10586E+02    0.59499E-05    0.50880E-03    0.87367E-06   -0.10586E+02    0.44454E+00    0.18860E-09   -0.13695E-09   -0.10460E-11    0.59499E-05    0.18860E-09    0.16537E-10    0.20479E-08    0.46462E-10    0.50880E-03   -0.13695E-09    0.20479E-08    0.31694E-05    0.13579E-06    0.87367E-06   -0.10460E-11    0.46462E-10    0.13579E-06    0.61351E-07
    81    0.20934E+04   -0.11128E+02    0.57775E-05    0.50021E-03    0.82179E-06   -0.11128E+02    0.45865E+00    0.67825E-09   -0.10967E-09   -0.87629E-12    0.57775E-05    0.67825E-09    0.16031E-10    0.20151E-08    0.45815E-10    0.50021E-03   -0.10967E-09    0.20151E-08    0.31942E-05    0.13725E-06    0.82179E-06   -0.87629E-12    0.45815E-10    0.13725E-06    0.62035E-07
    82    0.21202E+04   -0.11678E+02    0.56099E-05    0.49179E-03    0.77203E-06   -0.11678E+02    0.47287E+00    0.88834E-09   -0.75447E-10   -0.62500E-12    0.56099E-05    0.88834E-09    0.15545E-10    0.19830E-08    0.45187E-10    0.49179E-03   -0.75447E-10    0.19830E-08    0.32188E-05    0.13872E-06    0.77203E-06   -0.62500E-12    0.45187E-10    0.13872E-06    0.62719E-07
    83    0.21472E+04   -0.12236E+02    0.54472E-05    0.48353E-03    0.72458E-06   -0.12236E+02    0.48718E+00    0.85770E-09   -0.36305E-10   -0.32536E-12    0.54472E-05    0.85770E-09    0.15077E-10    0.19516E-08    0.44575E-10    0.48353E-03   -0.36305E-10    0.19516E-08    0.32432E-05    0.14019E-06    0.72458E-06   -0.32536E-12    0.44575E-10    0.14019E-06    0.63402E-07
    84    0.21744E+04   -0.12802E+02    0.52895E-05    0.47544E-03    0.67965E-06   -0.12802E+02    0.50157E+00    0.62514E-09    0.57304E-11   -0.10561E-13    0.52895E-05    0.62514E-09    0.14628E-10    0.19209E-08    0.43980E-10    0.47544E-03    0.57304E-11    0.19209E-08    0.32673E-05    0.14165E-06    0.67965E-06   -0.10561E-13    0.43980E-10    0.14165E-06    0.64083E-07
    85    0.22018E+04   -0.13374E+02    0.51369E-05    0.46752E-03    0.63746E-06   -0.13374E+02    0.51601E+00    0.22950E-09    0.48635E-10    0.28622E-12    0.51369E-05    0.22950E-09    0.14196E-10    0.18909E-08    0.43402E-10    0.46752E-03    0.48635E-10    0.18909E-08    0.32912E-05    0.14312E-06    0.63746E-06    0.28622E-12    0.43402E-10    0.14312E-06    0.64763E-07
    86    0.22294E+04   -0.13953E+02    0.49896E-05    0.45978E-03    0.59812E-06   -0.13953E+02    0.53053E+00   -0.28884E-09    0.90505E-10    0.53835E-12    0.49896E-05   -0.28884E-09    0.13780E-10    0.18615E-08    0.42838E-10    0.45978E-03    0.90505E-10    0.18615E-08    0.33150E-05    0.14459E-06    0.59812E-06    0.53835E-12    0.42838E-10    0.14459E-06    0.65442E-07
    87    0.22574E+04   -0.14538E+02    0.48481E-05    0.45221E-03    0.56142E-06   -0.14538E+02    0.54508E+00   -0.88310E-09    0.12992E-09    0.74543E-12    0.48481E-05   -0.88310E-09    0.13380E-10    0.18328E-08    0.42289E-10    0.45221E-03    0.12992E-09    0.18328E-08    0.33386E-05    0.14606E-06    0.56142E-06    0.74543E-12    0.42289E-10    0.14606E-06    0.66120E-07
    88    0.22853E+04   -0.15128E+02    0.47130E-05    0.44479E-03    0.52707E-06   -0.15128E+02    0.55968E+00   -0.15050E-08    0.16559E-09    0.91359E-12    0.47130E-05   -0.15050E-08    0.12995E-10    0.18048E-08    0.41754E-10    0.44479E-03    0.16559E-09    0.18048E-08    0.33621E-05    0.14753E-06    0.52707E-06    0.91359E-12    0.41754E-10    0.14753E-06    0.66798E-07
    89    0.23137E+04   -0.15726E+02    0.45849E-05    0.43753E-03    0.49477E-06   -0.15726E+02    0.57433E+00   -0.21061E-08    0.19622E-09    0.10490E-11    0.45849E-05   -0.21061E-08    0.12624E-10    0.17773E-08    0.41233E-10    0.43753E-03    0.19622E-09    0.17773E-08    0.33854E-05    0.14901E-06    0.49477E-06    0.10490E-11    0.41233E-10    0.14901E-06    0.67476E-07
    90    0.23422E+04   -0.16329E+02    0.44645E-05    0.43042E-03    0.46422E-06   -0.16329E+02    0.58898E+00   -0.26382E-08    0.22051E-09    0.11578E-11    0.44645E-05   -0.26382E-08    0.12265E-10    0.17504E-08    0.40725E-10    0.43042E-03    0.22051E-09    0.17504E-08    0.34087E-05    0.15048E-06    0.46422E-06    0.11578E-11    0.40725E-10    0.15048E-06    0.68156E-07
    91    0.23709E+04   -0.16937E+02    0.43522E-05    0.42344E-03    0.43516E-06   -0.16937E+02    0.60362E+00   -0.30624E-08    0.23746E-09    0.12453E-11    0.43522E-05   -0.30624E-08    0.11920E-10    0.17242E-08    0.40229E-10    0.42344E-03    0.23746E-09    0.17242E-08    0.34318E-05    0.15196E-06    0.43516E-06    0.12453E-11    0.40229E-10    0.15196E-06    0.68836E-07
    92    0.23998E+04   -0.17549E+02    0.42478E-05    0.41660E-03    0.40753E-06   -0.17549E+02    0.61824E+00   -0.33785E-08    0.24731E-09    0.13136E-11    0.42478E-05   -0.33785E-08    0.11586E-10    0.16984E-08    0.39744E-10    0.41660E-03    0.24731E-09    0.16984E-08    0.34548E-05    0.15344E-06    0.40753E-06    0.13136E-11    0.39744E-10    0.15344E-06    0.69519E-07
    93    0.24290E+04   -0.18166E+02    0.41507E-05    0.40989E-03    0.38126E-06   -0.18166E+02    0.63283E+00   -0.35957E-08    0.25060E-09    0.13640E-11    0.41507E-05   -0.35957E-08    0.11263E-10    0.16733E-08    0.39272E-10    0.40989E-03    0.25060E-09    0.16733E-08    0.34777E-05    0.15493E-06    0.38126E-06    0.13640E-11    0.39272E-10    0.15493E-06    0.70202E-07
    94    0.24583E+04   -0.18786E+02    0.40606E-05    0.40332E-03    0.35633E-06   -0.18786E+02    0.64737E+00   -0.37233E-08    0.24784E-09    0.13976E-11    0.40606E-05   -0.37233E-08    0.10952E-10    0.16486E-08    0.38811E-10    0.40332E-03    0.24784E-09    0.16486E-08    0.35006E-05    0.15641E-06    0.35633E-06    0.13976E-11    0.38811E-10    0.15641E-06    0.70886E-07
    95    0.24879E+04   -0.19411E+02    0.39769E-05    0.39688E-03    0.33269E-06   -0.19411E+02    0.66184E+00   -0.37706E-08    0.23959E-09    0.14157E-11    0.39769E-05   -0.37706E-08    0.10652E-10    0.16246E-08    0.38361E-10    0.39688E-03    0.23959E-09    0.16246E-08    0.35234E-05    0.15790E-06    0.33269E-06    0.14157E-11    0.38361E-10    0.15790E-06    0.71571E-07
    96    0.25175E+04   -0.20039E+02    0.38991E-05    0.39057E-03    0.31030E-06   -0.20039E+02    0.67623E+00   -0.37467E-08    0.22636E-09    0.14196E-11    0.38991E-05   -0.37467E-08    0.10362E-10    0.16010E-08    0.37921E-10    0.39057E-03    0.22636E-09    0.16010E-08    0.35461E-05    0.15939E-06    0.31030E-06    0.14196E-11    0.37921E-10    0.15939E-06    0.72256E-07
    97    0.25475E+04   -0.20669E+02    0.38269E-05    0.38439E-03    0.28911E-06   -0.20669E+02    0.69053E+00   -0.36610E-08    0.20870E-09    0.14105E-11    0.38269E-05   -0.36610E-08    0.10083E-10    0.15780E-08    0.37492E-10    0.38439E-03    0.20870E-09    0.15780E-08    0.35687E-05    0.16088E-06    0.28911E-06    0.14105E-11    0.37492E-10    0.16088E-06    0.72941E-07
    98    0.25777E+04   -0.21299E+02    0.37598E-05    0.37833E-03    0.26909E-06   -0.21299E+02    0.70474E+00   -0.35227E-08    0.18714E-09    0.13897E-11    0.37598E-05   -0.35227E-08    0.98133E-11    0.15555E-08    0.37073E-10    0.37833E-03    0.18714E-09    0.15555E-08    0.35913E-05    0.16237E-06    0.26909E-06    0.13897E-11    0.37073E-10    0.16237E-06    0.73627E-07
    99    0.26080E+04   -0.21934E+02    0.36972E-05    0.37240E-03    0.25020E-06   -0.21934E+02    0.71882E+00   -0.33412E-08    0.16221E-09    0.13583E-11    0.36972E-05   -0.33412E-08    0.95530E-11    0.15334E-08    0.36663E-10    0.37240E-03    0.16221E-09    0.15334E-08    0.36138E-05    0.16386E-06    0.25020E-06    0.13583E-11    0.36663E-10    0.16386E-06    0.74311E-07
   100    0.26385E+04   -0.22567E+02    0.36388E-05    0.36659E-03    0.23238E-06   -0.22567E+02    0.73276E+00   -0.31256E-08    0.13444E-09    0.13177E-11    0.36388E-05   -0.31256E-08    0.93019E-11    0.15119E-08    0.36263E-10    0.36659E-03    0.13444E-09    0.15119E-08    0.36362E-05    0.16535E-06    0.23238E-06    0.13177E-11    0.36263E-10    0.16535E-06    0.74996E-07
   101    0.26692E+04   -0.23202E+02    0.35840E-05    0.36091E-03    0.21561E-06   -0.23202E+02    0.74662E+00   -0.28851E-08    0.10437E-09    0.12691E-11    0.35840E-05   -0.28851E-08    0.90596E-11    0.14909E-08    0.35872E-10    0.36091E-03    0.10437E-09    0.14909E-08    0.36586E-05    0.16684E-06    0.21561E-06    0.12691E-11    0.35872E-10    0.16684E-06    0.75679E-07
   102    0.27004E+04   -0.23837E+02    0.35324E-05    0.35534E-03    0.19983E-06   -0.23837E+02    0.76027E+00   -0.26292E-08    0.72529E-10    0.12137E-11    0.35324E-05   -0.26292E-08    0.88256E-11    0.14703E-08    0.35489E-10    0.35534E-03    0.72529E-10    0.14703E-08    0.36810E-05    0.16833E-06    0.19983E-06    0.12137E-11    0.35489E-10    0.16833E-06    0.76362E-07
   103    0.27316E+04   -0.24472E+02    0.34835E-05    0.34989E-03    0.18501E-06   -0.24472E+02    0.77378E+00   -0.23670E-08    0.39453E-10    0.11528E-11    0.34835E-05   -0.23670E-08    0.85997E-11    0.14502E-08    0.35115E-10    0.34989E-03    0.39453E-10    0.14502E-08    0.37033E-05    0.16982E-06    0.18501E-06    0.11528E-11    0.35115E-10    0.16982E-06    0.77043E-07
   104    0.27629E+04   -0.25105E+02    0.34369E-05    0.34456E-03    0.17111E-06   -0.25105E+02    0.78713E+00   -0.21078E-08    0.56749E-11    0.10876E-11    0.34369E-05   -0.21078E-08    0.83814E-11    0.14305E-08    0.34749E-10    0.34456E-03    0.56749E-11    0.14305E-08    0.37256E-05    0.17132E-06    0.17111E-06    0.10876E-11    0.34749E-10    0.17132E-06    0.77722E-07
   105    0.27944E+04   -0.25737E+02    0.33921E-05    0.33934E-03    0.15808E-06   -0.25737E+02    0.80027E+00   -0.18609E-08   -0.28272E-10    0.10194E-11    0.33921E-05   -0.18609E-08    0.81705E-11    0.14113E-08    0.34391E-10    0.33934E-03   -0.28272E-10    0.14113E-08    0.37479E-05    0.17281E-06    0.15808E-06    0.10194E-11    0.34391E-10    0.17281E-06    0.78400E-07
   106    0.28261E+04   -0.26368E+02    0.33487E-05    0.33424E-03    0.14588E-06   -0.26368E+02    0.81327E+00   -0.16355E-08   -0.61856E-10    0.94937E-12    0.33487E-05   -0.16355E-08    0.79665E-11    0.13925E-08    0.34040E-10    0.33424E-03   -0.61856E-10    0.13925E-08    0.37702E-05    0.17430E-06    0.14588E-06    0.94937E-12    0.34040E-10    0.17430E-06    0.79076E-07
   107    0.28578E+04   -0.26996E+02    0.33061E-05    0.32925E-03    0.13447E-06   -0.26996E+02    0.82598E+00   -0.14409E-08   -0.94541E-10    0.87882E-12    0.33061E-05   -0.14409E-08    0.77692E-11    0.13742E-08    0.33696E-10    0.32925E-03   -0.94541E-10    0.13742E-08    0.37924E-05    0.17579E-06    0.13447E-06    0.87882E-12    0.33696E-10    0.17579E-06    0.79749E-07
   108    0.28898E+04   -0.27621E+02    0.32639E-05    0.32437E-03    0.12381E-06   -0.27621E+02    0.83847E+00   -0.12863E-08   -0.12580E-09    0.80897E-12    0.32639E-05   -0.12863E-08    0.75781E-11    0.13562E-08    0.33359E-10    0.32437E-03   -0.12580E-09    0.13562E-08    0.38146E-05    0.17727E-06    0.12381E-06    0.80897E-12    0.33359E-10    0.17727E-06    0.80420E-07
   109    0.29219E+04   -0.28243E+02    0.32217E-05    0.31960E-03    0.11386E-06   -0.28243E+02    0.85067E+00   -0.11811E-08   -0.15509E-09    0.74107E-12    0.32217E-05   -0.11811E-08    0.73930E-11    0.13387E-08    0.33028E-10    0.31960E-03   -0.15509E-09    0.13387E-08    0.38368E-05    0.17876E-06    0.11386E-06    0.74107E-12    0.33028E-10    0.17876E-06    0.81087E-07
   110    0.29542E+04   -0.28860E+02    0.31789E-05    0.31494E-03    0.10457E-06   -0.28860E+02    0.86258E+00   -0.11344E-08   -0.18188E-09    0.67635E-12    0.31789E-05   -0.11344E-08    0.72134E-11    0.13216E-08    0.32703E-10    0.31494E-03   -0.18188E-09    0.13216E-08    0.38590E-05    0.18024E-06    0.10457E-06    0.67635E-12    0.32703E-10    0.18024E-06    0.81752E-07
   111    0.29865E+04   -0.29473E+02    0.31353E-05    0.31038E-03    0.95908E-07   -0.29473E+02    0.87428E+00   -0.11530E-08   -0.20574E-09    0.61584E-12    0.31353E-05   -0.11530E-08    0.70390E-11    0.13048E-08    0.32384E-10    0.31038E-03   -0.20574E-09    0.13048E-08    0.38812E-05    0.18173E-06    0.95908E-07    0.61584E-12    0.32384E-10    0.18173E-06    0.82414E-07
   112    0.30191E+04   -0.30082E+02    0.30907E-05    0.30592E-03    0.87844E-07   -0.30082E+02    0.88569E+00   -0.12330E-08   -0.22663E-09    0.55957E-12    0.30907E-05   -0.12330E-08    0.68697E-11    0.12885E-08    0.32071E-10    0.30592E-03   -0.22663E-09    0.12885E-08    0.39034E-05    0.18321E-06    0.87844E-07    0.55957E-12    0.32071E-10    0.18321E-06    0.83072E-07
   113    0.30518E+04   -0.30684E+02    0.30454E-05    0.30157E-03    0.80352E-07   -0.30684E+02    0.89681E+00   -0.13682E-08   -0.24461E-09    0.50736E-12    0.30454E-05   -0.13682E-08    0.67053E-11    0.12725E-08    0.31763E-10    0.30157E-03   -0.24461E-09    0.12725E-08    0.39256E-05    0.18469E-06    0.80352E-07    0.50736E-12    0.31763E-10    0.18469E-06    0.83727E-07
   114    0.30846E+04   -0.31281E+02    0.29993E-05    0.29731E-03    0.73409E-07   -0.31281E+02    0.90758E+00   -0.15521E-08   -0.25974E-09    0.45903E-12    0.29993E-05   -0.15521E-08    0.65458E-11    0.12569E-08    0.31461E-10    0.29731E-03   -0.25974E-09    0.12569E-08    0.39478E-05    0.18616E-06    0.73409E-07    0.45903E-12    0.31461E-10    0.18616E-06    0.84379E-07
   115    0.31177E+04   -0.31870E+02    0.29525E-05    0.29315E-03    0.66987E-07   -0.31870E+02    0.91813E+00   -0.17784E-08   -0.27209E-09    0.41440E-12    0.29525E-05   -0.17784E-08    0.63909E-11    0.12416E-08    0.31164E-10    0.29315E-03   -0.27209E-09    0.12416E-08    0.39700E-05    0.18764E-06    0.66987E-07    0.41440E-12    0.31164E-10    0.18764E-06    0.85029E-07
   116    0.31507E+04   -0.32452E+02    0.29052E-05    0.28908E-03    0.61062E-07   -0.32452E+02    0.92824E+00   -0.20409E-08   -0.28170E-09    0.37326E-12    0.29052E-05   -0.20409E-08    0.62406E-11    0.12266E-08    0.30872E-10    0.28908E-03   -0.28170E-09    0.12266E-08    0.39922E-05    0.18911E-06    0.61062E-07    0.37326E-12    0.30872E-10    0.18911E-06    0.85675E-07
   117    0.31840E+04   -0.33026E+02    0.28574E-05    0.28510E-03    0.55609E-07   -0.33026E+02    0.93800E+00   -0.23330E-08   -0.28865E-09    0.33545E-12    0.28574E-05   -0.23330E-08    0.60947E-11    0.12120E-08    0.30585E-10    0.28510E-03   -0.28865E-09    0.12120E-08    0.40143E-05    0.19059E-06    0.55609E-07    0.33545E-12    0.30585E-10    0.19059E-06    0.86319E-07
   118    0.32175E+04   -0.33593E+02    0.28092E-05    0.28120E-03    0.50602E-07   -0.33593E+02    0.94754E+00   -0.26484E-08   -0.29300E-09    0.30076E-12    0.28092E-05   -0.26484E-08    0.59531E-11    0.11978E-08    0.30303E-10    0.28120E-03   -0.29300E-09    0.11978E-08    0.40365E-05    0.19206E-06    0.50602E-07    0.30076E-12    0.30303E-10    0.19206E-06    0.86959E-07
   119    0.32509E+04   -0.34149E+02    0.27607E-05    0.27739E-03    0.46016E-07   -0.34149E+02    0.95672E+00   -0.29809E-08   -0.29479E-09    0.26902E-12    0.27607E-05   -0.29809E-08    0.58157E-11    0.11838E-08    0.30026E-10    0.27739E-03   -0.29479E-09    0.11838E-08    0.40586E-05    0.19352E-06    0.46016E-07    0.26902E-12    0.30026E-10    0.19352E-06    0.87598E-07
